# inner_x,inner_y,inner_vel,center_x,center_y,center_vel,outer_x,outer_y,outer_vel,race_x,race_y,race_vel
-58.878257,53.011906,5.484805870960658,-59.398179,53.621421,5.3711274123980886,-59.96428,54.239,5.269165469832078,-59.466217,54.113396,6.0
-58.53973,52.98041,5.5244153352059655,-59.056989,53.583201,5.43778221971888,-59.61966,54.200702,5.310940112924669,-59.069148,54.06574,6.0
-58.200973,52.951481,5.506901637269731,-58.715402,53.548719,5.4852711395163425,-59.275214,54.160893,5.387271970541817,-58.672285,54.016401,6.0
-57.862154,52.923312,5.404790482971745,-58.373455,53.518018,5.512034991165403,-58.930565,54.12287,5.446160662732283,-58.473931,53.991116,6.0
-57.523412,52.894211,5.294851251118972,-58.031337,53.489272,5.467991262129125,-58.585487,54.088971,5.486224958316948,-58.077377,53.939351,6.0
-57.184933,52.862202,5.279244915165672,-57.689207,53.460685,5.3615079715783525,-58.240076,54.058642,5.50162733815457,-57.681029,53.886037,6.0
-56.846965,52.825176,5.320174263551135,-57.347219,53.430441,5.282506636954408,-57.894537,54.029811,5.444271217784383,-57.482932,53.858816,6.0
-56.509868,52.780903,5.362569071533391,-57.005578,53.3965,5.28804892894434,-57.549024,54.000675,5.34063790502813,-57.086888,53.803279,6.0
-56.174026,52.727955,5.373218724938778,-56.664552,53.356818,5.3371364856458765,-57.203704,53.969319,5.281785561026588,-56.691046,53.746328,6.0
-55.839334,52.668154,5.3873893633886425,-56.324528,53.309338,5.368564727077162,-56.858798,53.933715,5.300177744622273,-56.4932,53.717339,6.0
-55.505422,52.604166,5.4348307872009105,-55.98576,53.253582,5.369733948144807,-56.514582,53.891912,5.350004502875835,-56.097653,53.658368,6.0
-55.171842,52.538458,5.5171689124756895,-55.648037,53.191819,5.396207796143232,-56.171437,53.842113,5.372848348300501,-55.7023,53.598117,6.0
-54.838304,52.472546,5.634729828235841,-55.310985,53.126506,5.4567416193821145,-55.829516,53.784482,5.375842117315537,-55.504694,53.567528,6.0
-54.504782,52.40655,5.7805427346156515,-54.974158,53.060034,5.55031350023541,-55.488576,53.721332,5.411347028256772,-55.109622,53.505458,6.0
-54.171273,52.340487,5.8930770916087045,-54.637353,52.993456,5.677913791305963,-55.148236,53.655022,5.480053696713767,-54.714732,53.442242,6.0
-53.837776,52.274361,5.963395213179638,-54.300565,52.92679,5.816728214472427,-54.808065,53.58785,5.579503002486755,-54.320018,53.377933,6.0
-53.504291,52.208176,5.99088697641465,-53.963789,52.860062,5.914609378596963,-54.467911,53.520593,5.709478839070677,-54.122726,53.345386,6.0
-53.170817,52.141941,5.991475748261484,-53.627027,52.793268,5.975110979207999,-54.127774,53.453251,5.838506979237918,-53.728266,53.279537,6.0
-52.837351,52.075661,5.993083548304764,-53.290275,52.726418,5.991678670759301,-53.78765,53.385845,5.927596390291324,-53.333968,53.212728,6.0
-52.503893,52.009342,5.993925944947158,-52.953534,52.659518,5.991770735410296,-53.447538,53.318374,5.980917861690916,-53.136877,53.17898,6.0
-52.170441,51.94299,5.995050434474409,-52.616801,52.592573,5.993320709570272,-53.107438,53.250847,5.991686838754935,-52.742808,53.11083,6.0
-51.836995,51.876613,5.995954943311636,-52.280076,52.525592,5.9941788836384795,-52.767347,53.18327,5.992122356145863,-52.348884,53.041851,6.0
-51.503552,51.810215,5.996614885381714,-51.943357,52.45858,5.995340213450325,-52.427265,53.11565,5.9934956568110405,-52.151973,53.007067,6.0
-51.170112,51.743804,5.99710013690383,-51.606642,52.391544,5.996131311844236,-52.08719,53.047994,5.994444674980045,-51.758251,52.936942,6.0
-50.836674,51.677386,5.997343409666918,-51.269932,52.324489,5.996752090633805,-51.747121,52.980308,5.995535781523936,-51.364654,52.86612,6.0
-50.503236,51.610966,5.997384817796806,-50.933223,52.257423,5.997147968633087,-51.407057,52.912599,5.996269354064042,-51.167899,52.830463,6.0
-50.169797,51.544552,5.9972075392407245,-50.596516,52.190353,5.997315000214179,-51.066996,52.844873,5.996842333696722,-50.774474,52.758691,6.0
-49.836355,51.478149,5.996819985025063,-50.259808,52.123283,5.997268967888681,-50.726937,52.777138,5.997168145644718,-50.381153,52.68635,6.0
-49.50291,51.411763,5.996212450119372,-49.923099,52.056221,5.9970013227961445,-50.386879,52.709399,5.997275207583003,-49.987928,52.613492,6.0
-49.169461,51.345402,5.9953952865561275,-49.586387,51.989174,5.996514037750518,-50.04682,52.641664,5.997160876006932,-49.791348,52.576886,6.0
-48.836005,51.27907,5.9943639653211225,-49.24967,51.922147,5.995804482333202,-49.706759,52.573939,5.9968231682880155,-49.398249,52.503349,6.0
-48.502542,51.212775,5.993293176962317,-48.912949,51.855148,5.994879232590698,-49.366694,52.50623,5.99626010179777,-49.005222,52.429424,6.0
-48.169071,51.146523,5.992223682607573,-48.57622,51.788182,5.993777744801999,-49.026625,52.438545,5.995474320040845,-48.808733,52.392332,6.0
-47.83559,51.08032,5.991151600244711,-48.239484,51.721256,5.992679545036552,-48.68655,52.37089,5.994467805645724,-48.415799,52.31792,6.0
-47.502098,51.014172,5.9900821058899645,-47.902738,51.654377,5.991580030061806,-48.346468,52.303271,5.993349603179181,-48.022914,52.243246,6.0
-47.168593,50.948085,5.989010670529132,-47.565982,51.587551,5.990479199877759,-48.006377,52.235696,5.992235365969611,-47.826487,52.205827,6.0
-46.835076,50.882066,5.987940529172357,-47.229214,51.520784,5.989381000112312,-47.666277,52.168171,5.991117163503068,-47.433659,52.130857,6.0
-46.501543,50.816122,5.9868742698277595,-46.892434,51.454083,5.988278197114315,-47.326165,52.100702,5.99000028278885,-47.040857,52.055751,6.0
-46.167995,50.750257,5.985791835432424,-46.555638,51.387454,5.987185915790718,-46.98604,52.033297,5.988882741198467,-46.64807,51.980561,6.0
-45.83443,50.684479,5.9848627405180785,-46.218827,51.320904,5.986071933513671,-46.645902,51.965961,5.987766521360411,-46.45168,51.94295,6.0
-45.500847,50.618793,5.984211209474383,-45.882,51.25444,5.985025684515573,-46.305748,51.898702,5.98665162327468,-46.0589,51.867727,6.0
-45.167244,50.553207,5.983851476345987,-45.545154,51.188066,5.98422998288911,-45.965578,51.831526,5.985524168541865,-45.666112,51.792545,6.0
-44.83362,50.487725,5.983768660086213,-45.208289,51.121792,5.9837361217969836,-45.62539,51.76444,5.9845698633635624,-45.469712,51.754984,6.0
-44.499974,50.422355,5.983967936711295,-44.871404,51.055621,5.983531606750843,-45.285184,51.69745,5.983908326325139,-45.076895,51.679956,6.0
-44.166308,50.357094,5.9844493062212365,-44.534496,50.989562,5.983613807332089,-44.944957,51.630563,5.983550131445195,-44.684046,51.605091,6.0
-43.832622,50.291933,5.98521600362618,-44.197566,50.923616,5.983986011563972,-44.604708,51.563787,5.983482061200483,-44.487607,51.567737,6.0
-43.498918,50.22686,5.986260911903804,-43.860616,50.857776,5.984650192260441,-44.264437,51.497126,5.983707419971813,-44.094695,51.493212,6.0
-43.165199,50.161866,5.987586619062227,-43.523647,50.792031,5.985605691816843,-43.924144,51.430578,5.9842281903876735,-43.701726,51.418975,6.0
-42.831467,50.096941,5.989211241158273,-43.186662,50.726371,5.986840015744834,-43.58383,51.364132,5.985047015952713,-43.505219,51.38198,6.0
-42.497723,50.032074,5.99096138164804,-42.849662,50.660784,5.988390647509459,-43.243499,51.297778,5.98615464440066,-43.112153,51.308267,6.0
-42.16397,49.967255,5.992611236823237,-42.51265,50.595261,5.9901582888085745,-42.903152,51.231505,5.987557684493137,-42.71901,51.234965,6.0
-41.83021,49.902474,5.993905887884244,-42.175628,50.52979,5.991964728782035,-42.562792,51.165301,5.989267371124903,-42.325781,51.162122,6.0
-41.496444,49.83772,5.994838864810766,-41.838597,50.464362,5.9934094861980185,-42.22242,51.099156,5.991097998094361,-42.129133,51.125888,6.0
-41.162675,49.772984,5.995456751748928,-41.501561,50.398966,5.994478093754218,-41.882038,51.033059,5.992716483815736,-41.735761,51.053825,6.0
-40.828905,49.708255,5.995666380406484,-41.16452,50.33359,5.99521987179938,-41.54165,50.966999,5.993956948372297,-41.342282,50.982344,6.0
-40.495135,49.643523,5.996152278930628,-40.827477,50.268226,5.995530918798815,-41.201256,50.900965,5.994837896296589,-41.145502,50.946836,6.0
-40.161368,49.578778,5.994103223503238,-40.490434,50.202861,5.996248365471931,-40.86086,50.834947,5.995354701455476,-40.751849,50.876317,6.0
-39.827605,49.514009,5.989788366968577,-40.153393,50.137486,5.994799004823401,-40.520463,50.768933,5.9956844786604435,-40.358072,50.8065,6.0
-39.493849,49.449206,5.983091895963367,-39.816357,50.072089,5.990986213062883,-40.180066,50.702913,5.995187499786425,-40.161136,50.77187,6.0
-39.1601,49.384364,5.974057159623586,-39.479326,50.006662,5.984741599306785,-39.839674,50.636875,5.992156721706301,-39.767157,50.703197,6.0
-38.826347,49.319549,5.9627876782739495,-39.142303,49.941193,5.976069109183003,-39.499286,50.570809,5.986707797748473,-39.373036,50.635346,6.0
-38.492563,49.254888,5.949526077675516,-38.805281,49.875723,5.964979264365937,-39.158907,50.504704,5.978756796640326,-39.175922,50.601745,6.0
-38.158725,49.190509,5.934298237909467,-38.468234,49.810379,5.951814019273572,-38.818532,50.438571,5.9683420491992765,-38.781574,50.535219,6.0
-37.824808,49.126539,5.917057574829679,-38.131138,49.74529,5.936606911743054,-38.478143,50.372517,5.9556519051315675,-38.38707,50.469637,6.0
-37.49079,49.063104,5.897907608760869,-37.793967,49.680589,5.919304675797738,-38.137711,50.30668,5.940852244353927,-37.992402,50.405047,6.0
-37.156646,49.000332,5.876159929543659,-37.456697,49.616408,5.900020419437416,-37.797212,50.241194,5.923922579705322,-37.795006,50.373139,6.0
-36.822354,48.93835,5.854655523089539,-37.119303,49.552878,5.877905175058981,-37.456619,50.176197,5.904873485204352,-37.400082,50.310126,6.0
-36.487894,48.877284,5.833080593414204,-36.781763,49.490131,5.855560426657707,-37.115907,50.111825,5.88351066325931,-37.004984,50.248225,6.0
-36.153245,48.817262,5.811671296258417,-36.444054,49.428301,5.833136765698437,-36.775052,50.048216,5.86049366828013,-36.807368,50.217707,6.0
-35.818388,48.75841,5.790205062924038,-36.106155,49.367518,5.810808457413414,-36.43403,49.985507,5.837494516957335,-36.411997,50.157564,6.0
-35.483306,48.700856,5.769211788073214,-35.768045,49.307917,5.788415046268041,-36.092819,49.923837,5.814455713064803,-36.016442,50.098655,6.0
-35.147983,48.644724,5.750347149899408,-35.429707,49.249629,5.766384632889453,-35.751397,49.863345,5.791400387268214,-35.818594,50.069678,6.0
-34.812403,48.590143,5.733767722893756,-35.091122,49.192787,5.746534178925509,-35.409745,49.804169,5.768430314496557,-35.422753,50.012711,6.0
-34.476556,48.537236,5.719449567981167,-34.752276,49.137525,5.729058335352599,-35.067843,49.746448,5.747531427617421,-35.026721,49.957101,6.0
-34.140429,48.486133,5.707381039125112,-34.413155,49.083974,5.713941977263778,-34.725676,49.690324,5.7290876956810814,-34.828632,49.929821,6.0
-33.804019,48.436929,5.69754790228094,-34.073748,49.032271,5.701170637356743,-34.383229,49.635935,5.713072683641045,-34.432305,49.876342,6.0
-33.467336,48.389636,5.689921042357328,-33.734049,48.982518,5.690737739584995,-34.040489,49.583424,5.699477139231041,-34.035781,49.824346,6.0
-33.13039,48.344248,5.684519869415155,-33.394068,48.934734,5.682615006948586,-33.697448,49.532912,5.6882984189464185,-33.63906,49.773887,6.0
-32.793193,48.300761,5.681304269328595,-33.053817,48.88891,5.6768188795637675,-33.354115,49.484426,5.679515374749988,-33.440624,49.749249,6.0
-32.455757,48.25917,5.680925126139314,-32.713309,48.845041,5.673370400779332,-33.010503,49.43796,5.673132632774886,-33.043604,49.701191,6.0
-32.118094,48.21947,5.682933420438848,-32.372555,48.803124,5.672927832849902,-32.666625,49.393507,5.6692261937797666,-32.646386,49.6548,6.0
-31.780214,48.181657,5.6856579459850245,-32.031567,48.763152,5.67507754245065,-32.322493,49.351063,5.668383576672888,-32.447703,49.632246,6.0
-31.442129,48.145729,5.688951833317153,-31.690357,48.725122,5.678020980863909,-31.97812,49.310622,5.6704825193642225,-32.05019,49.588455,6.0
-31.103849,48.111675,5.69284096251641,-31.348936,48.689031,5.6815582362760875,-31.633518,49.27218,5.673572776298949,-31.652483,49.546465,6.0
-30.765389,48.079462,5.697341508633535,-31.007318,48.654866,5.685730080175487,-31.288699,49.235735,5.677265752293657,-31.453557,49.526161,6.0
-30.426763,48.049051,5.702434708609671,-30.665515,48.62259,5.690531251724906,-30.943677,49.201271,5.681624230583758,-31.055564,49.486973,6.0
-30.087983,48.0204,5.708393597301264,-30.323544,48.59216,5.695971614994093,-30.598466,49.168749,5.686626402255902,-30.657385,49.449719,6.0
-29.749062,47.99347,5.716244966929109,-29.981416,48.563535,5.7025187268891795,-30.253081,49.138125,5.692309937251333,-30.458227,49.431835,6.0
-29.410012,47.968218,5.726223679229916,-29.639146,48.53667,5.711287884896505,-29.907537,49.109354,5.699306633181177,-30.059781,49.397574,6.0
-29.070844,47.944603,5.737708612255373,-29.296746,48.511521,5.7221600625744315,-29.561848,49.08239,5.708699666075372,-29.661165,49.365345,6.0
-28.731569,47.922584,5.750710118037951,-28.954227,48.488046,5.734590105668133,-29.216025,49.057187,5.7202121288219345,-29.262388,49.335133,6.0
-28.392197,47.902099,5.76520361050053,-28.6116,48.466199,5.748595111898509,-28.870082,49.033698,5.733345720794519,-29.062949,49.320763,6.0
-28.052743,47.883036,5.781185207630934,-28.268878,48.445903,5.76413628259121,-28.52403,49.011874,5.748083920089072,-28.663965,49.293422,6.0
-27.713219,47.865262,5.798651027416986,-27.926074,48.42703,5.781218220978787,-28.177883,48.991626,5.764392361145151,-28.264864,49.267845,6.0
-27.373636,47.848649,5.817588129818094,-27.583202,48.409441,5.799818568503142,-27.831654,48.972812,5.78227104396276,-28.065278,49.255677,6.0
-27.034004,47.833067,5.838030805941822,-27.240273,48.393002,5.819940613187521,-27.485357,48.955291,5.8016875856099475,-27.666031,49.232507,6.0
-26.694332,47.818385,5.859719607974348,-26.897297,48.377577,5.841589615869131,-27.139005,48.93892,5.822654542733796,-27.266702,49.210786,6.0
-26.354628,47.804474,5.8816503887659,-26.554283,48.36303,5.864313144548786,-26.792606,48.923556,5.845149445544788,-27.067013,49.200429,6.0
-26.014898,47.791203,5.90308297799475,-26.211238,48.349225,5.886994586530842,-26.44617,48.909059,5.868548426945752,-26.667583,49.180648,6.0
-25.675149,47.778443,5.920132128473808,-25.868169,48.336027,5.907337586377614,-26.099704,48.895288,5.89175839776431,-26.268099,49.162003,6.0
-25.335385,47.766062,5.932883891473004,-25.525082,48.323302,5.9231865160465,-25.753215,48.8821,5.911162382764413,-26.068341,49.153069,6.0
-24.995613,47.75393,5.940989532898442,-25.181983,48.310913,5.934506522491054,-25.40671,48.869357,5.926022844148985,-25.668791,49.135898,6.0
-24.655836,47.741916,5.945377500662434,-24.838877,48.298725,5.941131889339485,-25.060194,48.856918,5.936090631604847,-25.269206,49.119554,6.0
-24.31606,47.729889,5.947820580325784,-24.495769,48.286604,5.944851301239705,-24.713672,48.844644,5.94183034107407,-24.869594,49.103913,6.0
-23.976289,47.717717,5.948851254558759,-24.152663,48.274413,5.946943799235905,-24.367149,48.832395,5.945211383520189,-24.66978,49.096317,6.0
-23.636528,47.705271,5.948296126817456,-23.809564,48.26202,5.947492241513979,-24.02063,48.820031,5.947051262755922,-24.270135,49.081499,6.0
-23.296782,47.692411,5.946196605231767,-23.466477,48.249286,5.946399960190382,-23.67412,48.807417,5.94722309055811,-23.870477,49.067076,6.0
-22.957055,47.679051,5.942553983805743,-23.123409,48.236081,5.9437175908231605,-23.327625,48.794407,5.9457486758401075,-23.670645,49.059973,6.0
-22.617349,47.665199,5.937781049834205,-22.78036,48.222362,5.939449079040217,-22.981149,48.780889,5.942639914372839,-23.270973,49.04591,6.0
-22.277661,47.650897,5.935922213003485,-22.437332,48.20816,5.935889465069937,-22.634694,48.766855,5.937921919450468,-22.871299,49.031935,6.0
-21.93799,47.636183,5.936802135763589,-22.094321,48.19352,5.9352410668850695,-22.288258,48.752347,5.935362346074037,-22.671463,49.024942,6.0
-21.598336,47.621094,5.940803196313947,-21.751328,48.178477,5.937490732392611,-21.941841,48.737406,5.9356722969941345,-22.271791,49.010868,6.0
-21.258697,47.605672,5.94698853571586,-21.408351,48.163074,5.942842976638704,-21.595441,48.722071,5.93909563551464,-21.872129,48.996576,6.0
-20.919072,47.589953,5.95357242836794,-21.065389,48.147348,5.949489386835933,-21.249056,48.706384,5.945196844244621,-21.672302,48.98931,6.0
-20.579458,47.573977,5.960045683672975,-20.72244,48.131341,5.956167362056361,-20.902686,48.690384,5.951993294697298,-21.272659,48.974464,6.0
-20.239855,47.557782,5.9665318790186,-20.379502,48.115091,5.962788125672243,-20.556329,48.674114,5.958699865991909,-20.873036,48.959099,6.0
-19.900261,47.541407,5.972563878939525,-20.036574,48.098639,5.9694371662880705,-20.209982,48.657613,5.965405115534195,-20.473438,48.943094,6.0
-19.560673,47.52489,5.977389867077483,-19.693654,48.082023,5.97485451339451,-19.863645,48.640923,5.9716305689826825,-20.27365,48.934814,6.0
-19.22109,47.508271,5.980114392623661,-19.350739,48.065285,5.978946129526614,-19.517314,48.624083,5.976607627360659,-19.874102,48.917586,5.844843
-18.881511,47.491588,5.977773539280969,-19.007829,48.048463,5.978929689410364,-19.170989,48.607136,5.979220731706233,-19.474613,48.899152,5.65209075
-18.541933,47.474879,5.970339485962143,-18.664921,48.031597,5.973383451792532,-18.824668,48.590122,5.976433816929983,-19.274901,48.889201,5.55897225
-18.202354,47.458184,5.95796298414005,-18.322013,48.014727,5.96282166350939,-18.478347,48.573081,5.968241596022613,-18.875615,48.866823,5.390034
-17.862773,47.441539,5.940274595655856,-17.979103,47.997892,5.946837267282611,-18.132026,48.556056,5.955016142263474,-18.476657,48.839179,5.240976000000001
-17.523184,47.425047,5.917850152315802,-17.636189,47.981151,5.925448676042391,-17.785702,48.539086,5.935483947287892,-18.277372,48.822682,5.172980999999999
-17.183576,47.408949,5.890128056358294,-17.293261,47.9647,5.8997126604612316,-17.43937,48.522287,5.912267367707711,-17.879427,48.783031,5.0485695
-16.843938,47.393511,5.855233942903903,-16.950306,47.948819,5.865170003407695,-17.093017,48.505928,5.880407849677501,-17.482653,48.732828,4.939548749999999
-16.504259,47.378993,5.847896939889498,-16.607313,47.933773,5.84053679082453,-16.74663,48.490292,5.845541345109007,-17.284935,48.703156,4.890918
-16.164531,47.365667,5.70583923328884,-16.264273,47.919847,5.749332286711122,-16.400199,48.475657,5.813254901077978,-16.89115,48.633408,4.8060045
-15.82475,47.353782,5.432785613785697,-15.921179,47.907312,5.518665618851035,-16.053716,48.462338,5.636993941594042,-16.500406,48.54815,4.738816499999999
-15.484912,47.343625,5.096147222832508,-15.578029,47.896434,5.215333637169444,-15.707176,48.450565,5.376221460232674,-16.11392,48.445433,4.689909749999999
-15.14502,47.335457,4.734410976153417,-15.234819,47.887601,4.875638091158555,-15.360575,48.440774,5.071518557737422,-15.922774,48.386945,4.667413499999999
-14.805141,47.326989,4.365348078492396,-14.891589,47.879663,4.518779721388142,-15.013928,48.432783,4.742619657189522,-15.545453,48.254441,4.62274575
-14.46559,47.309477,3.997363086212502,-14.548538,47.86587,4.153142987145303,-14.667346,48.422283,4.399527119304773,-15.176718,48.099808,4.5785054999999995
-14.127745,47.271539,3.633698773485534,-14.206472,47.83636,3.7853019621157697,-14.321277,48.400478,4.047832617292052,-14.996332,48.01367,4.55654475
-13.794994,47.201627,3.274536300879751,-13.867383,47.78236,3.42050564661559,-13.976911,48.359607,3.6899939495988034,-14.645062,47.822675,4.51293825
-13.474531,47.088388,2.921728035205577,-13.535013,47.696098,3.064744819005975,-13.636445,48.29354,3.336422559285265,-14.309325,47.605665,4.46974875
-13.181618,46.916392,2.544742597693464,-13.215334,47.570704,2.698026982718588,-13.303209,48.197268,2.9860438617116034,-14.148382,47.48702,4.448309249999999
-12.946042,46.67165,2.334432,-12.91791,47.398828,2.397283332939273,-12.981834,48.066615,2.6339832343049907,-13.843077,47.229057,4.405737749999999
-12.782707,46.373954,2.3640892790277093,-12.657367,47.17512,2.236728500044856,-12.67865,47.897679,2.4258825830757127,-13.563794,46.943267,4.36357425
-12.707664,46.042793,2.487046838715827,-12.44492,46.905093,2.161315056391138,-12.401968,47.688126,2.3023595413400946,-13.435371,46.789805,4.342644
-12.735646,45.704209,2.6570530919843134,-12.28652,46.60039,2.158997,-12.159723,47.439508,2.226132763032747,-13.205259,46.463251,4.301085
-12.82842,45.377153,2.86357613979715,-12.188842,46.271005,2.260151062467428,-11.956969,47.157702,2.180814501958119,-13.015346,46.111602,4.25992275
-12.954694,45.061466,3.0965382785430178,-12.160248,45.928742,2.4334160780364327,-11.797344,46.849515,2.166973111615754,-12.869266,45.739394,4.219155
-13.098317,44.753265,3.357433435908008,-12.199829,45.587569,2.618482466653769,-11.684708,46.521169,2.195992183900573,-12.812885,45.547559,4.198917000000001
-13.255159,44.451642,3.6459089957860478,-12.289264,45.255988,2.8286765865510453,-11.623291,46.179388,2.2940747977700076,-12.732094,45.156021,4.1587327499999995
-13.423805,44.156398,3.963821854001772,-12.410774,44.934907,3.0565767116487184,-11.616044,45.83239,2.469555262506314,-12.691885,44.758221,4.11893325
-13.602287,43.867038,4.294034867800107,-12.551229,44.621572,3.309601280003082,-11.660157,45.488215,2.654059991238275,-12.686201,44.558354,4.099176750000001
-13.789012,43.582902,4.58411369870722,-12.704771,44.314517,3.5887307801472375,-11.7457,45.152015,2.853821046176,-12.702032,44.158836,4.05994725
-13.982249,43.303169,4.7599707913283735,-12.870286,44.013703,3.8952284706137754,-11.861778,44.825269,3.0727494924477394,-12.751955,43.762146,4.02109275
-14.180438,43.026916,4.903470665452762,-13.046044,43.71878,4.218059745376227,-11.998303,44.506493,3.3123858323877213,-12.788898,43.565631,4.001805
-14.3821,42.753192,5.021851979786305,-13.23059,43.429269,4.513267679212108,-12.148394,44.193915,3.576316640928529,-12.885174,43.177548,3.96518025
-14.586496,42.481502,5.108052707177132,-13.422371,43.144502,4.716495793052269,-12.310385,43.887335,3.862012084121032,-13.009256,42.797468,3.9495457499999995
-14.793884,42.21209,5.163707821753762,-13.619886,42.863684,4.855689654101765,-12.483029,43.586618,4.161073747695235,-13.080993,42.610812,3.94955025
-15.004592,41.945266,5.183553962006302,-13.821661,42.58591,4.982431113499461,-12.664901,43.291403,4.450739734870595,-13.242404,42.244979,3.9621524999999997
-15.218922,41.681342,5.168133962637495,-14.026471,42.310368,5.07775288032632,-12.854674,43.001199,4.67575352884442,-13.42589,41.889735,3.988542
-15.437195,41.420669,5.115643981989125,-14.234057,42.036911,5.147320218641819,-13.050926,42.715342,4.81923569155644,-13.629337,41.545555,4.0259392499999995
-15.65971,41.163608,5.03932685760077,-14.444794,41.765875,5.184910215643308,-13.252272,42.43305,4.94711390720135,-13.737973,41.377608,4.0481264999999995
-15.886768,40.910551,4.964030702414947,-14.658957,41.497537,5.1902848184475,-13.457336,42.153447,5.051402148234402,-13.967682,41.050329,4.09858425
-16.118659,40.661914,4.887318259786573,-14.876858,41.232225,5.160908303524114,-13.665212,41.87593,5.130641860965491,-14.212627,40.734295,4.155098249999999
-16.355657,40.41814,4.810764332655424,-15.098791,40.970276,5.098839631032204,-13.876003,41.60062,5.18394482783254,-14.340372,40.580416,4.184943
-16.598024,40.179704,4.7331007970437025,-15.325042,40.712048,5.025210268793851,-14.090057,41.327838,5.207558593986238,-14.605626,40.281194,4.241625
-16.846001,39.947106,4.658536401153233,-15.55589,40.45792,4.954475682224657,-14.307638,41.057861,5.200629968301108,-14.88329,39.993447,4.2946064999999995
-17.099797,39.720872,4.59958157622621,-15.7916,40.208296,4.881812341217108,-14.529051,40.791018,5.160635725589643,-15.026551,39.853921,4.31981325
-17.359602,39.501566,4.560170741603956,-16.032425,39.963601,4.81053128518379,-14.754569,40.527634,5.094637327645588,-15.321334,39.583717,4.368855
-17.625544,39.28974,4.539202052830253,-16.278596,39.724285,4.738200692129124,-14.984463,40.268061,5.026730319344926,-15.626508,39.325314,4.416329249999999
-17.897754,39.086035,4.536765443187197,-16.530324,39.490822,4.670226072275847,-15.218992,40.012668,4.96009417590429,-15.78277,39.200527,4.43956425
-18.176131,38.890839,4.553166944634739,-16.787791,39.263702,4.616963383651663,-15.458399,39.761841,4.892592945567257,-16.102109,38.959832,4.48512375
-18.460123,38.70391,4.586618243563371,-17.051155,39.043448,4.581773643622558,-15.702913,39.51599,4.8267187923417065,-16.429985,38.730909,4.529597999999999
-18.749064,38.524725,4.6402055396537545,-17.320515,38.830566,4.5636914885623785,-15.952742,39.27554,4.7602002848579525,-16.765747,38.513677,4.573125
-19.042368,38.352774,4.702698818680052,-17.595974,38.625638,4.562780706122173,-16.208069,39.040937,4.698592748135949,-16.936375,38.409422,4.594569
-19.339504,38.187535,4.762192596297639,-17.877393,38.428974,4.579375359464125,-16.469053,38.812644,4.650527224854809,-17.282742,38.209565,4.636872749999999
-19.639991,38.028471,4.813651255711003,-18.164257,38.240342,4.611949805800304,-16.735824,38.591139,4.619023919076056,-17.635467,38.021121,4.678473749999999
-19.943413,37.875081,4.845032795147301,-18.455955,38.059277,4.662872737079903,-17.008462,38.376895,4.603253431216055,-17.814034,37.931137,4.699041
-20.249364,37.726799,4.852615011930881,-18.751946,37.885318,4.724390994479789,-17.28704,38.170435,4.6032316223027,-18.175243,37.759545,4.739744999999999
-20.557712,37.58357,4.837555392692499,-19.051735,37.717991,4.783560288069989,-17.571405,37.97202,4.619289591293284,-18.541495,37.598963,4.7799435
-20.868646,37.446042,4.801169939560134,-19.354866,37.556798,4.834007771187659,-17.861078,37.781441,4.650277413665474,-18.726357,37.522744,4.79988675
-21.182365,37.314993,4.741862498527041,-19.660944,37.401273,4.865618169106987,-18.155498,37.59828,4.697611347034993,-19.099268,37.378326,4.83948825
-21.499027,37.191223,4.683351516992246,-19.969577,37.250884,4.875409244740364,-18.454159,37.422121,4.756997018099481,-19.476092,37.244416,4.878759
-21.818739,37.075557,4.636348113553942,-20.280585,37.105471,4.8643134814814495,-18.756597,37.252531,4.815093980647559,-19.66584,37.181336,4.898288249999999
-22.14155,36.968847,4.60812588502764,-20.594121,36.965588,4.833509964467633,-19.06238,37.089047,4.864287619537678,-20.047764,37.062782,4.9371719999999994
-22.467438,36.871933,4.613980606392484,-20.910375,36.831964,4.78167164751528,-19.371127,36.931235,4.896133259168482,-20.432643,36.954167,4.9758675000000006
-22.796281,36.785583,4.653434143148683,-21.229496,36.70534,4.72021191692924,-19.682466,36.7786,4.908029690965317,-20.820127,36.855252,5.014431749999999
-23.127592,36.70924,4.726245810541268,-21.551588,36.586472,4.668238133418994,-19.996169,36.630886,4.900884958775127,-21.014741,36.809355,5.033682
-23.460755,36.64145,4.832942268222244,-21.876701,36.476138,4.631245899044325,-20.312345,36.48854,4.875349364741579,-21.405549,36.724515,5.072154
-23.795303,36.580851,4.96782342831181,-22.204821,36.375085,4.625032850311425,-20.631176,36.352245,4.831509483641927,-21.798215,36.648734,5.11063275
-24.130849,36.526065,5.09380507548576,-22.535867,36.284084,4.651142385333767,-20.952808,36.222695,4.772441033135324,-21.995157,36.614158,5.12989125
-24.467099,36.475776,5.195099066220502,-22.869526,36.203183,4.708943203647383,-21.277338,36.100586,4.71641327385128,-22.390124,36.551464,5.168478749999999
-24.803813,36.428697,5.255541995815348,-23.205223,36.131212,4.799072524158092,-21.604821,35.98663,4.672935552888545,-22.786331,36.497153,5.207204249999999
-25.14079,36.383543,5.25837457070045,-23.54247,36.066896,4.921376467377801,-21.935251,35.881522,4.655758059679092,-22.98483,36.473056,5.22663375
-25.477919,36.339529,5.208430543038119,-23.88087,36.008958,5.055199013646355,-22.268564,35.785947,4.668978887305096,-23.382503,36.430799,5.26565325
